
=== 西瓜信息表 (watermelon_data) ===
设备编号	采集时间戳	糖度(Brix)	成熟度	信息
1001-01-01	1778132100	10.29	0.823	{"clr": 3405, "nir": 7810, "c415": 2405, "c445": 2505, "c480": 2605, "c515": 2705, "c555": 2805, "c595": 2905, "c640": 3005, "c680": 3105}
1001-01-01	1778131800	10.23	0.818	{"clr": 3400, "nir": 7800, "c415": 2400, "c445": 2500, "c480": 2600, "c515": 2700, "c555": 2800, "c595": 2900, "c640": 3000, "c680": 3100}
1001-01-01	1778131500	10.29	0.823	{"clr": 3395, "nir": 7790, "c415": 2395, "c445": 2495, "c480": 2595, "c515": 2695, "c555": 2795, "c595": 2895, "c640": 2995, "c680": 3095}
1001-01-01	1778131200	10.28	0.822	{"clr": 3390, "nir": 7780, "c415": 2390, "c445": 2490, "c480": 2590, "c515": 2690, "c555": 2790, "c595": 2890, "c640": 2990, "c680": 3090}
1001-01-01	1778130900	10.10	0.808	{"clr": 3385, "nir": 7770, "c415": 2385, "c445": 2485, "c480": 2585, "c515": 2685, "c555": 2785, "c595": 2885, "c640": 2985, "c680": 3085}
1001-01-01	1778130600	10.33	0.826	{"clr": 3380, "nir": 7760, "c415": 2380, "c445": 2480, "c480": 2580, "c515": 2680, "c555": 2780, "c595": 2880, "c640": 2980, "c680": 3080}
1001-01-01	1778130300	10.26	0.821	{"clr": 3375, "nir": 7750, "c415": 2375, "c445": 2475, "c480": 2575, "c515": 2675, "c555": 2775, "c595": 2875, "c640": 2975, "c680": 3075}
1001-01-01	1778130000	10.18	0.814	{"clr": 3370, "nir": 7740, "c415": 2370, "c445": 2470, "c480": 2570, "c515": 2670, "c555": 2770, "c595": 2870, "c640": 2970, "c680": 3070}
1001-01-01	1778129700	10.35	0.828	{"clr": 3365, "nir": 7730, "c415": 2365, "c445": 2465, "c480": 2565, "c515": 2665, "c555": 2765, "c595": 2865, "c640": 2965, "c680": 3065}
1001-01-01	1778129400	10.26	0.821	{"clr": 3360, "nir": 7720, "c415": 2360, "c445": 2460, "c480": 2560, "c515": 2660, "c555": 2760, "c595": 2860, "c640": 2960, "c680": 3060}
1001-01-01	1778129100	10.05	0.804	{"clr": 3355, "nir": 7710, "c415": 2355, "c445": 2455, "c480": 2555, "c515": 2655, "c555": 2755, "c595": 2855, "c640": 2955, "c680": 3055}
1001-01-01	1778128800	10.00	0.800	{"clr": 3350, "nir": 7700, "c415": 2350, "c445": 2450, "c480": 2550, "c515": 2650, "c555": 2750, "c595": 2850, "c640": 2950, "c680": 3050}
1001-01-01	1778128500	10.38	0.830	{"clr": 3345, "nir": 7690, "c415": 2345, "c445": 2445, "c480": 2545, "c515": 2645, "c555": 2745, "c595": 2845, "c640": 2945, "c680": 3045}
1001-01-01	1778128200	10.11	0.809	{"clr": 3340, "nir": 7680, "c415": 2340, "c445": 2440, "c480": 2540, "c515": 2640, "c555": 2740, "c595": 2840, "c640": 2940, "c680": 3040}
1001-01-01	1778127900	10.32	0.826	{"clr": 3335, "nir": 7670, "c415": 2335, "c445": 2435, "c480": 2535, "c515": 2635, "c555": 2735, "c595": 2835, "c640": 2935, "c680": 3035}
1001-01-01	1778127600	10.09	0.807	{"clr": 3330, "nir": 7660, "c415": 2330, "c445": 2430, "c480": 2530, "c515": 2630, "c555": 2730, "c595": 2830, "c640": 2930, "c680": 3030}
1001-01-01	1778127300	10.06	0.805	{"clr": 3325, "nir": 7650, "c415": 2325, "c445": 2425, "c480": 2525, "c515": 2625, "c555": 2725, "c595": 2825, "c640": 2925, "c680": 3025}
1001-01-01	1778127000	10.34	0.827	{"clr": 3320, "nir": 7640, "c415": 2320, "c445": 2420, "c480": 2520, "c515": 2620, "c555": 2720, "c595": 2820, "c640": 2920, "c680": 3020}
1001-01-01	1778126700	10.01	0.801	{"clr": 3315, "nir": 7630, "c415": 2315, "c445": 2415, "c480": 2515, "c515": 2615, "c555": 2715, "c595": 2815, "c640": 2915, "c680": 3015}
1001-01-01	1778126400	10.05	0.804	{"clr": 3310, "nir": 7620, "c415": 2310, "c445": 2410, "c480": 2510, "c515": 2610, "c555": 2710, "c595": 2810, "c640": 2910, "c680": 3010}
1001-01-01	1778126100	10.22	0.818	{"clr": 3305, "nir": 7610, "c415": 2305, "c445": 2405, "c480": 2505, "c515": 2605, "c555": 2705, "c595": 2805, "c640": 2905, "c680": 3005}
1001-01-01	1778125800	10.23	0.818	{"clr": 3300, "nir": 7600, "c415": 2300, "c445": 2400, "c480": 2500, "c515": 2600, "c555": 2700, "c595": 2800, "c640": 2900, "c680": 3000}
1001-01-01	1778125500	10.04	0.803	{"clr": 3295, "nir": 7590, "c415": 2295, "c445": 2395, "c480": 2495, "c515": 2595, "c555": 2695, "c595": 2795, "c640": 2895, "c680": 2995}
1001-01-01	1778125200	10.26	0.821	{"clr": 3290, "nir": 7580, "c415": 2290, "c445": 2390, "c480": 2490, "c515": 2590, "c555": 2690, "c595": 2790, "c640": 2890, "c680": 2990}
1001-01-01	1778124900	10.03	0.802	{"clr": 3285, "nir": 7570, "c415": 2285, "c445": 2385, "c480": 2485, "c515": 2585, "c555": 2685, "c595": 2785, "c640": 2885, "c680": 2985}
1001-01-01	1778124600	10.11	0.809	{"clr": 3280, "nir": 7560, "c415": 2280, "c445": 2380, "c480": 2480, "c515": 2580, "c555": 2680, "c595": 2780, "c640": 2880, "c680": 2980}
1001-01-01	1778124300	10.18	0.814	{"clr": 3275, "nir": 7550, "c415": 2275, "c445": 2375, "c480": 2475, "c515": 2575, "c555": 2675, "c595": 2775, "c640": 2875, "c680": 2975}
1001-01-01	1778124000	10.00	0.800	{"clr": 3270, "nir": 7540, "c415": 2270, "c445": 2370, "c480": 2470, "c515": 2570, "c555": 2670, "c595": 2770, "c640": 2870, "c680": 2970}
1001-01-01	1778123700	10.36	0.829	{"clr": 3265, "nir": 7530, "c415": 2265, "c445": 2365, "c480": 2465, "c515": 2565, "c555": 2665, "c595": 2765, "c640": 2865, "c680": 2965}
1001-01-01	1778123400	10.34	0.827	{"clr": 3260, "nir": 7520, "c415": 2260, "c445": 2360, "c480": 2460, "c515": 2560, "c555": 2660, "c595": 2760, "c640": 2860, "c680": 2960}
1001-01-01	1778123100	10.32	0.826	{"clr": 3255, "nir": 7510, "c415": 2255, "c445": 2355, "c480": 2455, "c515": 2555, "c555": 2655, "c595": 2755, "c640": 2855, "c680": 2955}
1001-01-01	1778122800	10.16	0.813	{"clr": 3250, "nir": 7500, "c415": 2250, "c445": 2350, "c480": 2450, "c515": 2550, "c555": 2650, "c595": 2750, "c640": 2850, "c680": 2950}
1001-01-01	1778122500	10.16	0.813	{"clr": 3245, "nir": 7490, "c415": 2245, "c445": 2345, "c480": 2445, "c515": 2545, "c555": 2645, "c595": 2745, "c640": 2845, "c680": 2945}
1001-01-01	1778122200	10.10	0.808	{"clr": 3240, "nir": 7480, "c415": 2240, "c445": 2340, "c480": 2440, "c515": 2540, "c555": 2640, "c595": 2740, "c640": 2840, "c680": 2940}
1001-01-01	1778121900	10.26	0.821	{"clr": 3235, "nir": 7470, "c415": 2235, "c445": 2335, "c480": 2435, "c515": 2535, "c555": 2635, "c595": 2735, "c640": 2835, "c680": 2935}
1001-01-01	1778121600	10.15	0.812	{"clr": 3230, "nir": 7460, "c415": 2230, "c445": 2330, "c480": 2430, "c515": 2530, "c555": 2630, "c595": 2730, "c640": 2830, "c680": 2930}
1001-01-01	1778121300	10.04	0.803	{"clr": 3225, "nir": 7450, "c415": 2225, "c445": 2325, "c480": 2425, "c515": 2525, "c555": 2625, "c595": 2725, "c640": 2825, "c680": 2925}
1001-01-01	1778121000	10.30	0.824	{"clr": 3220, "nir": 7440, "c415": 2220, "c445": 2320, "c480": 2420, "c515": 2520, "c555": 2620, "c595": 2720, "c640": 2820, "c680": 2920}
1001-01-01	1778120700	10.23	0.818	{"clr": 3215, "nir": 7430, "c415": 2215, "c445": 2315, "c480": 2415, "c515": 2515, "c555": 2615, "c595": 2715, "c640": 2815, "c680": 2915}
1001-01-01	1778120400	10.04	0.803	{"clr": 3210, "nir": 7420, "c415": 2210, "c445": 2310, "c480": 2410, "c515": 2510, "c555": 2610, "c595": 2710, "c640": 2810, "c680": 2910}
1001-01-01	1778120100	9.99	0.799	{"clr": 3205, "nir": 7410, "c415": 2205, "c445": 2305, "c480": 2405, "c515": 2505, "c555": 2605, "c595": 2705, "c640": 2805, "c680": 2905}
1001-01-01	1778119800	9.99	0.799	{"clr": 3200, "nir": 7400, "c415": 2200, "c445": 2300, "c480": 2400, "c515": 2500, "c555": 2600, "c595": 2700, "c640": 2800, "c680": 2900}
1001-01-01	1778119500	10.26	0.821	{"clr": 3195, "nir": 7390, "c415": 2195, "c445": 2295, "c480": 2395, "c515": 2495, "c555": 2595, "c595": 2695, "c640": 2795, "c680": 2895}
1001-01-01	1778119200	10.20	0.816	{"clr": 3190, "nir": 7380, "c415": 2190, "c445": 2290, "c480": 2390, "c515": 2490, "c555": 2590, "c595": 2690, "c640": 2790, "c680": 2890}
1001-01-01	1778118900	10.12	0.810	{"clr": 3185, "nir": 7370, "c415": 2185, "c445": 2285, "c480": 2385, "c515": 2485, "c555": 2585, "c595": 2685, "c640": 2785, "c680": 2885}
1001-01-01	1778118600	10.29	0.823	{"clr": 3180, "nir": 7360, "c415": 2180, "c445": 2280, "c480": 2380, "c515": 2480, "c555": 2580, "c595": 2680, "c640": 2780, "c680": 2880}
1001-01-01	1778118300	10.32	0.826	{"clr": 3175, "nir": 7350, "c415": 2175, "c445": 2275, "c480": 2375, "c515": 2475, "c555": 2575, "c595": 2675, "c640": 2775, "c680": 2875}
1001-01-01	1778118000	10.19	0.815	{"clr": 3170, "nir": 7340, "c415": 2170, "c445": 2270, "c480": 2370, "c515": 2470, "c555": 2570, "c595": 2670, "c640": 2770, "c680": 2870}
1001-01-01	1778117700	10.23	0.818	{"clr": 3165, "nir": 7330, "c415": 2165, "c445": 2265, "c480": 2365, "c515": 2465, "c555": 2565, "c595": 2665, "c640": 2765, "c680": 2865}
1001-01-01	1778117400	10.32	0.826	{"clr": 3160, "nir": 7320, "c415": 2160, "c445": 2260, "c480": 2360, "c515": 2460, "c555": 2560, "c595": 2660, "c640": 2760, "c680": 2860}
1001-01-01	1778117100	9.95	0.796	{"clr": 3155, "nir": 7310, "c415": 2155, "c445": 2255, "c480": 2355, "c515": 2455, "c555": 2555, "c595": 2655, "c640": 2755, "c680": 2855}
1001-01-01	1778116800	9.96	0.797	{"clr": 3150, "nir": 7300, "c415": 2150, "c445": 2250, "c480": 2350, "c515": 2450, "c555": 2550, "c595": 2650, "c640": 2750, "c680": 2850}
1001-01-01	1778116500	9.98	0.798	{"clr": 3145, "nir": 7290, "c415": 2145, "c445": 2245, "c480": 2345, "c515": 2445, "c555": 2545, "c595": 2645, "c640": 2745, "c680": 2845}
1001-01-01	1778116200	10.13	0.810	{"clr": 3140, "nir": 7280, "c415": 2140, "c445": 2240, "c480": 2340, "c515": 2440, "c555": 2540, "c595": 2640, "c640": 2740, "c680": 2840}
1001-01-01	1778115900	10.10	0.808	{"clr": 3135, "nir": 7270, "c415": 2135, "c445": 2235, "c480": 2335, "c515": 2435, "c555": 2535, "c595": 2635, "c640": 2735, "c680": 2835}
1001-01-01	1778115600	10.15	0.812	{"clr": 3130, "nir": 7260, "c415": 2130, "c445": 2230, "c480": 2330, "c515": 2430, "c555": 2530, "c595": 2630, "c640": 2730, "c680": 2830}
1001-01-01	1778115300	9.97	0.798	{"clr": 3125, "nir": 7250, "c415": 2125, "c445": 2225, "c480": 2325, "c515": 2425, "c555": 2525, "c595": 2625, "c640": 2725, "c680": 2825}
1001-01-01	1778115000	10.06	0.805	{"clr": 3120, "nir": 7240, "c415": 2120, "c445": 2220, "c480": 2320, "c515": 2420, "c555": 2520, "c595": 2620, "c640": 2720, "c680": 2820}
1001-01-01	1778114700	9.98	0.798	{"clr": 3115, "nir": 7230, "c415": 2115, "c445": 2215, "c480": 2315, "c515": 2415, "c555": 2515, "c595": 2615, "c640": 2715, "c680": 2815}
1001-01-01	1778114400	10.24	0.819	{"clr": 3110, "nir": 7220, "c415": 2110, "c445": 2210, "c480": 2310, "c515": 2410, "c555": 2510, "c595": 2610, "c640": 2710, "c680": 2810}
1001-01-01	1778114100	10.30	0.824	{"clr": 3105, "nir": 7210, "c415": 2105, "c445": 2205, "c480": 2305, "c515": 2405, "c555": 2505, "c595": 2605, "c640": 2705, "c680": 2805}
1001-01-01	1778113800	10.17	0.814	{"clr": 3100, "nir": 7200, "c415": 2100, "c445": 2200, "c480": 2300, "c515": 2400, "c555": 2500, "c595": 2600, "c640": 2700, "c680": 2800}
1001-01-01	1778113500	10.21	0.817	{"clr": 3095, "nir": 7190, "c415": 2095, "c445": 2195, "c480": 2295, "c515": 2395, "c555": 2495, "c595": 2595, "c640": 2695, "c680": 2795}
1001-01-01	1778113200	10.32	0.826	{"clr": 3090, "nir": 7180, "c415": 2090, "c445": 2190, "c480": 2290, "c515": 2390, "c555": 2490, "c595": 2590, "c640": 2690, "c680": 2790}
1001-01-01	1778112900	9.95	0.796	{"clr": 3085, "nir": 7170, "c415": 2085, "c445": 2185, "c480": 2285, "c515": 2385, "c555": 2485, "c595": 2585, "c640": 2685, "c680": 2785}
1001-01-01	1778112600	10.10	0.808	{"clr": 3080, "nir": 7160, "c415": 2080, "c445": 2180, "c480": 2280, "c515": 2380, "c555": 2480, "c595": 2580, "c640": 2680, "c680": 2780}
1001-01-01	1778112300	10.20	0.816	{"clr": 3075, "nir": 7150, "c415": 2075, "c445": 2175, "c480": 2275, "c515": 2375, "c555": 2475, "c595": 2575, "c640": 2675, "c680": 2775}
1001-01-01	1778112000	10.05	0.804	{"clr": 3070, "nir": 7140, "c415": 2070, "c445": 2170, "c480": 2270, "c515": 2370, "c555": 2470, "c595": 2570, "c640": 2670, "c680": 2770}
1001-01-01	1778111700	10.31	0.825	{"clr": 3065, "nir": 7130, "c415": 2065, "c445": 2165, "c480": 2265, "c515": 2365, "c555": 2465, "c595": 2565, "c640": 2665, "c680": 2765}
1001-01-01	1778111400	10.27	0.822	{"clr": 3060, "nir": 7120, "c415": 2060, "c445": 2160, "c480": 2260, "c515": 2360, "c555": 2460, "c595": 2560, "c640": 2660, "c680": 2760}
1001-01-01	1778111100	10.23	0.818	{"clr": 3055, "nir": 7110, "c415": 2055, "c445": 2155, "c480": 2255, "c515": 2355, "c555": 2455, "c595": 2555, "c640": 2655, "c680": 2755}
1001-01-01	1778110800	10.06	0.805	{"clr": 3050, "nir": 7100, "c415": 2050, "c445": 2150, "c480": 2250, "c515": 2350, "c555": 2450, "c595": 2550, "c640": 2650, "c680": 2750}
1001-01-01	1778110500	10.18	0.814	{"clr": 3045, "nir": 7090, "c415": 2045, "c445": 2145, "c480": 2245, "c515": 2345, "c555": 2445, "c595": 2545, "c640": 2645, "c680": 2745}
1001-01-01	1778110200	10.17	0.814	{"clr": 3040, "nir": 7080, "c415": 2040, "c445": 2140, "c480": 2240, "c515": 2340, "c555": 2440, "c595": 2540, "c640": 2640, "c680": 2740}
1001-01-01	1778109900	10.12	0.810	{"clr": 3035, "nir": 7070, "c415": 2035, "c445": 2135, "c480": 2235, "c515": 2335, "c555": 2435, "c595": 2535, "c640": 2635, "c680": 2735}
1001-01-01	1778109600	10.17	0.814	{"clr": 3030, "nir": 7060, "c415": 2030, "c445": 2130, "c480": 2230, "c515": 2330, "c555": 2430, "c595": 2530, "c640": 2630, "c680": 2730}
1001-01-01	1778109300	10.26	0.821	{"clr": 3025, "nir": 7050, "c415": 2025, "c445": 2125, "c480": 2225, "c515": 2325, "c555": 2425, "c595": 2525, "c640": 2625, "c680": 2725}
1001-01-01	1778109000	10.27	0.822	{"clr": 3020, "nir": 7040, "c415": 2020, "c445": 2120, "c480": 2220, "c515": 2320, "c555": 2420, "c595": 2520, "c640": 2620, "c680": 2720}
1001-01-01	1778108700	9.99	0.799	{"clr": 3015, "nir": 7030, "c415": 2015, "c445": 2115, "c480": 2215, "c515": 2315, "c555": 2415, "c595": 2515, "c640": 2615, "c680": 2715}
1001-01-01	1778108400	9.92	0.794	{"clr": 3010, "nir": 7020, "c415": 2010, "c445": 2110, "c480": 2210, "c515": 2310, "c555": 2410, "c595": 2510, "c640": 2610, "c680": 2710}
1001-01-01	1778108100	10.04	0.803	{"clr": 3005, "nir": 7010, "c415": 2005, "c445": 2105, "c480": 2205, "c515": 2305, "c555": 2405, "c595": 2505, "c640": 2605, "c680": 2705}
1001-01-01	1778107800	9.99	0.799	{"clr": 3000, "nir": 7000, "c415": 2000, "c445": 2100, "c480": 2200, "c515": 2300, "c555": 2400, "c595": 2500, "c640": 2600, "c680": 2700}
1001-01-01	1778107500	10.00	0.800	{"clr": 2995, "nir": 6990, "c415": 1995, "c445": 2095, "c480": 2195, "c515": 2295, "c555": 2395, "c595": 2495, "c640": 2595, "c680": 2695}
1001-01-01	1778107200	10.30	0.824	{"clr": 2990, "nir": 6980, "c415": 1990, "c445": 2090, "c480": 2190, "c515": 2290, "c555": 2390, "c595": 2490, "c640": 2590, "c680": 2690}
1001-01-01	1778106900	10.00	0.800	{"clr": 2985, "nir": 6970, "c415": 1985, "c445": 2085, "c480": 2185, "c515": 2285, "c555": 2385, "c595": 2485, "c640": 2585, "c680": 2685}
1001-01-01	1778106600	9.92	0.794	{"clr": 2980, "nir": 6960, "c415": 1980, "c445": 2080, "c480": 2180, "c515": 2280, "c555": 2380, "c595": 2480, "c640": 2580, "c680": 2680}
1001-01-01	1778106300	10.17	0.814	{"clr": 2975, "nir": 6950, "c415": 1975, "c445": 2075, "c480": 2175, "c515": 2275, "c555": 2375, "c595": 2475, "c640": 2575, "c680": 2675}
1001-01-01	1778106000	10.20	0.816	{"clr": 2970, "nir": 6940, "c415": 1970, "c445": 2070, "c480": 2170, "c515": 2270, "c555": 2370, "c595": 2470, "c640": 2570, "c680": 2670}
1001-01-01	1778105700	10.04	0.803	{"clr": 2965, "nir": 6930, "c415": 1965, "c445": 2065, "c480": 2165, "c515": 2265, "c555": 2365, "c595": 2465, "c640": 2565, "c680": 2665}
1001-01-01	1778105400	10.04	0.803	{"clr": 2960, "nir": 6920, "c415": 1960, "c445": 2060, "c480": 2160, "c515": 2260, "c555": 2360, "c595": 2460, "c640": 2560, "c680": 2660}
1001-01-01	1778105100	9.95	0.796	{"clr": 2955, "nir": 6910, "c415": 1955, "c445": 2055, "c480": 2155, "c515": 2255, "c555": 2355, "c595": 2455, "c640": 2555, "c680": 2655}
1001-01-01	1778104800	10.07	0.806	{"clr": 2950, "nir": 6900, "c415": 1950, "c445": 2050, "c480": 2150, "c515": 2250, "c555": 2350, "c595": 2450, "c640": 2550, "c680": 2650}
1001-01-01	1778104500	10.17	0.814	{"clr": 2945, "nir": 6890, "c415": 1945, "c445": 2045, "c480": 2145, "c515": 2245, "c555": 2345, "c595": 2445, "c640": 2545, "c680": 2645}
1001-01-01	1778104200	10.02	0.802	{"clr": 2940, "nir": 6880, "c415": 1940, "c445": 2040, "c480": 2140, "c515": 2240, "c555": 2340, "c595": 2440, "c640": 2540, "c680": 2640}
1001-01-01	1778103900	10.02	0.802	{"clr": 2935, "nir": 6870, "c415": 1935, "c445": 2035, "c480": 2135, "c515": 2235, "c555": 2335, "c595": 2435, "c640": 2535, "c680": 2635}
1001-01-01	1778103600	10.06	0.805	{"clr": 2930, "nir": 6860, "c415": 1930, "c445": 2030, "c480": 2130, "c515": 2230, "c555": 2330, "c595": 2430, "c640": 2530, "c680": 2630}
1001-01-01	1778103300	10.12	0.810	{"clr": 2925, "nir": 6850, "c415": 1925, "c445": 2025, "c480": 2125, "c515": 2225, "c555": 2325, "c595": 2425, "c640": 2525, "c680": 2625}
1001-01-01	1778103000	9.95	0.796	{"clr": 2920, "nir": 6840, "c415": 1920, "c445": 2020, "c480": 2120, "c515": 2220, "c555": 2320, "c595": 2420, "c640": 2520, "c680": 2620}
1001-01-01	1778102700	9.90	0.792	{"clr": 2915, "nir": 6830, "c415": 1915, "c445": 2015, "c480": 2115, "c515": 2215, "c555": 2315, "c595": 2415, "c640": 2515, "c680": 2615}
1001-01-01	1778102400	10.15	0.812	{"clr": 2910, "nir": 6820, "c415": 1910, "c445": 2010, "c480": 2110, "c515": 2210, "c555": 2310, "c595": 2410, "c640": 2510, "c680": 2610}
1001-01-01	1778102100	9.93	0.794	{"clr": 2905, "nir": 6810, "c415": 1905, "c445": 2005, "c480": 2105, "c515": 2205, "c555": 2305, "c595": 2405, "c640": 2505, "c680": 2605}
1001-01-01	1778101800	10.26	0.821	{"clr": 2900, "nir": 6800, "c415": 1900, "c445": 2000, "c480": 2100, "c515": 2200, "c555": 2300, "c595": 2400, "c640": 2500, "c680": 2600}
1001-01-01	1778101500	10.23	0.818	{"clr": 2895, "nir": 6790, "c415": 1895, "c445": 1995, "c480": 2095, "c515": 2195, "c555": 2295, "c595": 2395, "c640": 2495, "c680": 2595}
1001-01-01	1778101200	10.07	0.806	{"clr": 2890, "nir": 6780, "c415": 1890, "c445": 1990, "c480": 2090, "c515": 2190, "c555": 2290, "c595": 2390, "c640": 2490, "c680": 2590}
1001-01-01	1778100900	9.94	0.795	{"clr": 2885, "nir": 6770, "c415": 1885, "c445": 1985, "c480": 2085, "c515": 2185, "c555": 2285, "c595": 2385, "c640": 2485, "c680": 2585}
1001-01-01	1778100600	9.91	0.793	{"clr": 2880, "nir": 6760, "c415": 1880, "c445": 1980, "c480": 2080, "c515": 2180, "c555": 2280, "c595": 2380, "c640": 2480, "c680": 2580}
1001-01-01	1778100300	9.91	0.793	{"clr": 2875, "nir": 6750, "c415": 1875, "c445": 1975, "c480": 2075, "c515": 2175, "c555": 2275, "c595": 2375, "c640": 2475, "c680": 2575}
1001-01-01	1778100000	10.05	0.804	{"clr": 2870, "nir": 6740, "c415": 1870, "c445": 1970, "c480": 2070, "c515": 2170, "c555": 2270, "c595": 2370, "c640": 2470, "c680": 2570}
1001-01-01	1778099700	10.02	0.802	{"clr": 2865, "nir": 6730, "c415": 1865, "c445": 1965, "c480": 2065, "c515": 2165, "c555": 2265, "c595": 2365, "c640": 2465, "c680": 2565}
1001-01-01	1778099400	10.17	0.814	{"clr": 2860, "nir": 6720, "c415": 1860, "c445": 1960, "c480": 2060, "c515": 2160, "c555": 2260, "c595": 2360, "c640": 2460, "c680": 2560}
1001-01-01	1778099100	10.19	0.815	{"clr": 2855, "nir": 6710, "c415": 1855, "c445": 1955, "c480": 2055, "c515": 2155, "c555": 2255, "c595": 2355, "c640": 2455, "c680": 2555}
1001-01-01	1778098800	10.16	0.813	{"clr": 2850, "nir": 6700, "c415": 1850, "c445": 1950, "c480": 2050, "c515": 2150, "c555": 2250, "c595": 2350, "c640": 2450, "c680": 2550}
1001-01-01	1778098500	9.98	0.798	{"clr": 2845, "nir": 6690, "c415": 1845, "c445": 1945, "c480": 2045, "c515": 2145, "c555": 2245, "c595": 2345, "c640": 2445, "c680": 2545}
1001-01-01	1778098200	10.22	0.818	{"clr": 2840, "nir": 6680, "c415": 1840, "c445": 1940, "c480": 2040, "c515": 2140, "c555": 2240, "c595": 2340, "c640": 2440, "c680": 2540}
1001-01-01	1778097900	10.02	0.802	{"clr": 2835, "nir": 6670, "c415": 1835, "c445": 1935, "c480": 2035, "c515": 2135, "c555": 2235, "c595": 2335, "c640": 2435, "c680": 2535}
1001-01-01	1778097600	10.00	0.800	{"clr": 2830, "nir": 6660, "c415": 1830, "c445": 1930, "c480": 2030, "c515": 2130, "c555": 2230, "c595": 2330, "c640": 2430, "c680": 2530}
1001-01-01	1778097300	10.03	0.802	{"clr": 2825, "nir": 6650, "c415": 1825, "c445": 1925, "c480": 2025, "c515": 2125, "c555": 2225, "c595": 2325, "c640": 2425, "c680": 2525}
1001-01-01	1778097000	10.09	0.807	{"clr": 2820, "nir": 6640, "c415": 1820, "c445": 1920, "c480": 2020, "c515": 2120, "c555": 2220, "c595": 2320, "c640": 2420, "c680": 2520}
1001-01-01	1778096700	10.04	0.803	{"clr": 2815, "nir": 6630, "c415": 1815, "c445": 1915, "c480": 2015, "c515": 2115, "c555": 2215, "c595": 2315, "c640": 2415, "c680": 2515}
1001-01-01	1778096400	10.21	0.817	{"clr": 2810, "nir": 6620, "c415": 1810, "c445": 1910, "c480": 2010, "c515": 2110, "c555": 2210, "c595": 2310, "c640": 2410, "c680": 2510}
1001-01-01	1778096100	10.11	0.809	{"clr": 2805, "nir": 6610, "c415": 1805, "c445": 1905, "c480": 2005, "c515": 2105, "c555": 2205, "c595": 2305, "c640": 2405, "c680": 2505}
1001-01-01	1778095800	10.15	0.812	{"clr": 2800, "nir": 6600, "c415": 1800, "c445": 1900, "c480": 2000, "c515": 2100, "c555": 2200, "c595": 2300, "c640": 2400, "c680": 2500}
1001-01-01	1778095500	10.13	0.810	{"clr": 2795, "nir": 6590, "c415": 1795, "c445": 1895, "c480": 1995, "c515": 2095, "c555": 2195, "c595": 2295, "c640": 2395, "c680": 2495}
1001-01-01	1778095200	10.20	0.816	{"clr": 2790, "nir": 6580, "c415": 1790, "c445": 1890, "c480": 1990, "c515": 2090, "c555": 2190, "c595": 2290, "c640": 2390, "c680": 2490}
1001-01-01	1778094900	10.21	0.817	{"clr": 2785, "nir": 6570, "c415": 1785, "c445": 1885, "c480": 1985, "c515": 2085, "c555": 2185, "c595": 2285, "c640": 2385, "c680": 2485}
